1589149854172,update_account_profile,Root calls RESTCookieSessionFilter,<None>:Root:<None>,acmeair/src/main/java/com/acmeair/web/RESTCookieSessionFilter.java:RESTCookieSessionFilter:doFilter
1589149854185,update_account_profile,AddressInfo returns to RESTCookieSessionFilter,acmeair/src/main/java/com/acmeair/web/dto/AddressInfo.java:AddressInfo:setPostalCode,acmeair/src/main/java/com/acmeair/web/RESTCookieSessionFilter.java:RESTCookieSessionFilter:doFilter
1589149854185,update_account_profile,RESTCookieSessionFilter calls CustomerInfo,acmeair/src/main/java/com/acmeair/web/RESTCookieSessionFilter.java:RESTCookieSessionFilter:doFilter,acmeair/src/main/java/com/acmeair/web/dto/CustomerInfo.java:CustomerInfo:setAddress
1589149854186,update_account_profile,CustomerInfo returns to RESTCookieSessionFilter,acmeair/src/main/java/com/acmeair/web/dto/CustomerInfo.java:CustomerInfo:setAddress,acmeair/src/main/java/com/acmeair/web/RESTCookieSessionFilter.java:RESTCookieSessionFilter:doFilter
1589149854186,update_account_profile,RESTCookieSessionFilter calls ServiceLocator,acmeair/src/main/java/com/acmeair/web/RESTCookieSessionFilter.java:RESTCookieSessionFilter:doFilter,acmeair/src/main/java/com/acmeair/service/ServiceLocator.java:ServiceLocator:instance
1589149854186,update_account_profile,ServiceLocator returns to RESTCookieSessionFilter,acmeair/src/main/java/com/acmeair/service/ServiceLocator.java:ServiceLocator:instance,acmeair/src/main/java/com/acmeair/web/RESTCookieSessionFilter.java:RESTCookieSessionFilter:doFilter
1589149854186,update_account_profile,RESTCookieSessionFilter calls ServiceLocator,acmeair/src/main/java/com/acmeair/web/RESTCookieSessionFilter.java:RESTCookieSessionFilter:doFilter,acmeair/src/main/java/com/acmeair/service/ServiceLocator.java:ServiceLocator:getService
1589149854186,update_account_profile,ServiceLocator calls CustomerServiceImpl,acmeair/src/main/java/com/acmeair/service/ServiceLocator.java:ServiceLocator:getService,acmeair/src/main/java/com/acmeair/mongo/services/CustomerServiceImpl.java:CustomerServiceImpl:initialization
1589149854186,update_account_profile,CustomerServiceImpl calls ConnectionManager,acmeair/src/main/java/com/acmeair/mongo/services/CustomerServiceImpl.java:CustomerServiceImpl:initialization,acmeair/src/main/java/com/acmeair/mongo/ConnectionManager.java:ConnectionManager:getConnectionManager
1589149854187,update_account_profile,ConnectionManager returns to CustomerServiceImpl,acmeair/src/main/java/com/acmeair/mongo/ConnectionManager.java:ConnectionManager:getConnectionManager,acmeair/src/main/java/com/acmeair/mongo/services/CustomerServiceImpl.java:CustomerServiceImpl:initialization
1589149854187,update_account_profile,CustomerServiceImpl calls ConnectionManager,acmeair/src/main/java/com/acmeair/mongo/services/CustomerServiceImpl.java:CustomerServiceImpl:initialization,acmeair/src/main/java/com/acmeair/mongo/ConnectionManager.java:ConnectionManager:getDB
1589149854187,update_account_profile,ConnectionManager returns to CustomerServiceImpl,acmeair/src/main/java/com/acmeair/mongo/ConnectionManager.java:ConnectionManager:getDB,acmeair/src/main/java/com/acmeair/mongo/services/CustomerServiceImpl.java:CustomerServiceImpl:initialization
1589149854187,update_account_profile,CustomerServiceImpl returns to ServiceLocator,acmeair/src/main/java/com/acmeair/mongo/services/CustomerServiceImpl.java:CustomerServiceImpl:initialization,acmeair/src/main/java/com/acmeair/service/ServiceLocator.java:ServiceLocator:getService
1589149854187,update_account_profile,ServiceLocator returns to RESTCookieSessionFilter,acmeair/src/main/java/com/acmeair/service/ServiceLocator.java:ServiceLocator:getService,acmeair/src/main/java/com/acmeair/web/RESTCookieSessionFilter.java:RESTCookieSessionFilter:doFilter
1589149854187,update_account_profile,RESTCookieSessionFilter calls ServiceLocator,acmeair/src/main/java/com/acmeair/web/RESTCookieSessionFilter.java:RESTCookieSessionFilter:doFilter,acmeair/src/main/java/com/acmeair/service/ServiceLocator.java:ServiceLocator:instance
1589149854187,update_account_profile,ServiceLocator returns to RESTCookieSessionFilter,acmeair/src/main/java/com/acmeair/service/ServiceLocator.java:ServiceLocator:instance,acmeair/src/main/java/com/acmeair/web/RESTCookieSessionFilter.java:RESTCookieSessionFilter:doFilter
1589149854187,update_account_profile,RESTCookieSessionFilter calls ServiceLocator,acmeair/src/main/java/com/acmeair/web/RESTCookieSessionFilter.java:RESTCookieSessionFilter:doFilter,acmeair/src/main/java/com/acmeair/service/ServiceLocator.java:ServiceLocator:getService
1589149854188,update_account_profile,ServiceLocator calls CustomerServiceImpl,acmeair/src/main/java/com/acmeair/service/ServiceLocator.java:ServiceLocator:getService,acmeair/src/main/java/com/acmeair/mongo/services/CustomerServiceImpl.java:CustomerServiceImpl:initialization
1589149854188,update_account_profile,CustomerServiceImpl calls ConnectionManager,acmeair/src/main/java/com/acmeair/mongo/services/CustomerServiceImpl.java:CustomerServiceImpl:initialization,acmeair/src/main/java/com/acmeair/mongo/ConnectionManager.java:ConnectionManager:getConnectionManager
1589149854188,update_account_profile,ConnectionManager returns to CustomerServiceImpl,acmeair/src/main/java/com/acmeair/mongo/ConnectionManager.java:ConnectionManager:getConnectionManager,acmeair/src/main/java/com/acmeair/mongo/services/CustomerServiceImpl.java:CustomerServiceImpl:initialization
1589149854188,update_account_profile,CustomerServiceImpl calls ConnectionManager,acmeair/src/main/java/com/acmeair/mongo/services/CustomerServiceImpl.java:CustomerServiceImpl:initialization,acmeair/src/main/java/com/acmeair/mongo/ConnectionManager.java:ConnectionManager:getDB
1589149854189,update_account_profile,ConnectionManager returns to CustomerServiceImpl,acmeair/src/main/java/com/acmeair/mongo/ConnectionManager.java:ConnectionManager:getDB,acmeair/src/main/java/com/acmeair/mongo/services/CustomerServiceImpl.java:CustomerServiceImpl:initialization
1589149854189,update_account_profile,CustomerServiceImpl returns to ServiceLocator,acmeair/src/main/java/com/acmeair/mongo/services/CustomerServiceImpl.java:CustomerServiceImpl:initialization,acmeair/src/main/java/com/acmeair/service/ServiceLocator.java:ServiceLocator:getService
1589149854189,update_account_profile,ServiceLocator returns to RESTCookieSessionFilter,acmeair/src/main/java/com/acmeair/service/ServiceLocator.java:ServiceLocator:getService,acmeair/src/main/java/com/acmeair/web/RESTCookieSessionFilter.java:RESTCookieSessionFilter:doFilter
1589149854191,update_account_profile,RESTCookieSessionFilter calls CustomerREST,acmeair/src/main/java/com/acmeair/web/RESTCookieSessionFilter.java:RESTCookieSessionFilter:doFilter,acmeair/src/main/java/com/acmeair/web/CustomerREST.java:CustomerREST:putCustomer
1589149854191,update_account_profile,CustomerREST calls CustomerInfo,acmeair/src/main/java/com/acmeair/web/CustomerREST.java:CustomerREST:putCustomer,acmeair/src/main/java/com/acmeair/web/dto/CustomerInfo.java:CustomerInfo:getUsername
1589149854192,update_account_profile,CustomerInfo returns to CustomerREST,acmeair/src/main/java/com/acmeair/web/dto/CustomerInfo.java:CustomerInfo:getUsername,acmeair/src/main/java/com/acmeair/web/CustomerREST.java:CustomerREST:putCustomer
1589149854192,update_account_profile,CustomerREST calls CustomerREST,acmeair/src/main/java/com/acmeair/web/CustomerREST.java:CustomerREST:putCustomer,acmeair/src/main/java/com/acmeair/web/CustomerREST.java:CustomerREST:validate
1589149854192,update_account_profile,CustomerREST returns to CustomerREST,acmeair/src/main/java/com/acmeair/web/CustomerREST.java:CustomerREST:validate,acmeair/src/main/java/com/acmeair/web/CustomerREST.java:CustomerREST:putCustomer
1589149854193,update_account_profile,CustomerREST calls CustomerInfo,acmeair/src/main/java/com/acmeair/web/CustomerREST.java:CustomerREST:putCustomer,acmeair/src/main/java/com/acmeair/web/dto/CustomerInfo.java:CustomerInfo:getPassword
1589149854193,update_account_profile,CustomerInfo returns to CustomerREST,acmeair/src/main/java/com/acmeair/web/dto/CustomerInfo.java:CustomerInfo:getPassword,acmeair/src/main/java/com/acmeair/web/CustomerREST.java:CustomerREST:putCustomer
1589149854193,update_account_profile,CustomerREST calls CustomerService,acmeair/src/main/java/com/acmeair/web/CustomerREST.java:CustomerREST:putCustomer,acmeair/src/main/java/com/acmeair/service/CustomerService.java:CustomerService:getCustomerByUsernameAndPassword
1589149854193,update_account_profile,CustomerService calls CustomerServiceImpl,acmeair/src/main/java/com/acmeair/service/CustomerService.java:CustomerService:getCustomerByUsernameAndPassword,acmeair/src/main/java/com/acmeair/mongo/services/CustomerServiceImpl.java:CustomerServiceImpl:getCustomer
1589149854195,update_account_profile,CustomerServiceImpl returns to CustomerService,acmeair/src/main/java/com/acmeair/mongo/services/CustomerServiceImpl.java:CustomerServiceImpl:getCustomer,acmeair/src/main/java/com/acmeair/service/CustomerService.java:CustomerService:getCustomerByUsernameAndPassword
1589149854198,update_account_profile,CustomerService returns to CustomerREST,acmeair/src/main/java/com/acmeair/service/CustomerService.java:CustomerService:getCustomerByUsernameAndPassword,acmeair/src/main/java/com/acmeair/web/CustomerREST.java:CustomerREST:putCustomer
1589149854199,update_account_profile,CustomerREST returns to RESTCookieSessionFilter,acmeair/src/main/java/com/acmeair/web/CustomerREST.java:CustomerREST:putCustomer,acmeair/src/main/java/com/acmeair/web/RESTCookieSessionFilter.java:RESTCookieSessionFilter:doFilter
1589149854203,update_account_profile,RESTCookieSessionFilter returns to Root,acmeair/src/main/java/com/acmeair/web/RESTCookieSessionFilter.java:RESTCookieSessionFilter:doFilter,<None>:Root:<None>
